time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,tactile16,tactile17,tactile18,tactile19,tactile20,tactile21,tactile22,tactile23,tactile24,tactile25,tactile26,tactile27,tactile28,tactile29,tactile30,tactile31,tactile32,tactile33,tactile34,tactile35,tactile36,tactile37,tactile38,tactile39,tactile40,tactile41,tactile42,tactile43,tactile44,tactile45,tactile46,tactile47,tactile48,tactile49,tactile50,tactile51,tactile52,tactile53,tactile54,tactile55,tactile56,tactile57,tactile58,tactile59,tactile60,tactile61,tactile62,tactile63,tactile64
2023/02/15/00:36:03.016706,3240716,1676381763,16661052,,10.0, 37.0, 24.0, 3.0, 7.0, 8.0, 19.0, 33.0, 101.0, 30.0, 8.0, 4.0, 2.0, 114.0, 7.0, 19.0, 13.0, 8.0, 25.0, 19.0, 2.0, 11.0, 4.0, 8.0, 2.0, 1.0, 13.0, 7.0, 2.0, 67.0, 73.0, 277.0, 2.0, 12.0, 1.0, 3.0, 0.0, 4079.0, 65.0, 83.0, 684.0, 10.0, 138.0, 24.0, 10.0, 181.0, 30.0, 70.0, 144.0, 21.0, 17.0, 3664.0, 65.0, 36.0, 43.0, 3.0, 7.0, 13.0, 112.0, 36.0, 15.0, 24.0, 16.0, 6.0
2023/02/15/00:36:03.017709,3240717,1676381763,17668698,,10.0, 38.0, 24.0, 3.0, 7.0, 8.0, 19.0, 33.0, 101.0, 29.0, 9.0, 5.0, 1.0, 112.0, 7.0, 19.0, 13.0, 9.0, 24.0, 19.0, 2.0, 10.0, 4.0, 8.0, 2.0, 0.0, 13.0, 7.0, 2.0, 68.0, 73.0, 276.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 81.0, 683.0, 10.0, 138.0, 22.0, 10.0, 180.0, 29.0, 71.0, 144.0, 21.0, 17.0, 3665.0, 64.0, 36.0, 43.0, 3.0, 8.0, 13.0, 112.0, 35.0, 13.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.018798,3240718,1676381763,18696486,,10.0, 37.0, 23.0, 3.0, 7.0, 8.0, 19.0, 32.0, 104.0, 29.0, 9.0, 5.0, 2.0, 112.0, 8.0, 19.0, 13.0, 9.0, 25.0, 19.0, 2.0, 11.0, 4.0, 9.0, 2.0, 1.0, 13.0, 7.0, 2.0, 68.0, 72.0, 275.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4080.0, 65.0, 81.0, 682.0, 9.0, 138.0, 24.0, 10.0, 180.0, 30.0, 70.0, 144.0, 21.0, 18.0, 3665.0, 63.0, 36.0, 44.0, 4.0, 7.0, 13.0, 114.0, 35.0, 15.0, 24.0, 16.0, 5.0
2023/02/15/00:36:03.019723,3240719,1676381763,19671175,,9.0, 38.0, 23.0, 3.0, 8.0, 8.0, 18.0, 33.0, 100.0, 29.0, 9.0, 6.0, 2.0, 113.0, 6.0, 19.0, 13.0, 9.0, 24.0, 19.0, 2.0, 11.0, 4.0, 8.0, 2.0, 0.0, 13.0, 8.0, 2.0, 67.0, 73.0, 276.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 81.0, 681.0, 10.0, 137.0, 24.0, 10.0, 181.0, 31.0, 70.0, 145.0, 21.0, 17.0, 3665.0, 65.0, 36.0, 44.0, 3.0, 6.0, 13.0, 114.0, 36.0, 14.0, 23.0, 16.0, 6.0
2023/02/15/00:36:03.020700,3240720,1676381763,20657820,,10.0, 37.0, 23.0, 3.0, 6.0, 8.0, 18.0, 32.0, 102.0, 30.0, 10.0, 5.0, 1.0, 114.0, 7.0, 19.0, 12.0, 8.0, 24.0, 19.0, 2.0, 11.0, 4.0, 8.0, 2.0, 0.0, 14.0, 7.0, 2.0, 68.0, 72.0, 276.0, 2.0, 14.0, 1.0, 3.0, 0.0, 4079.0, 65.0, 81.0, 681.0, 10.0, 137.0, 24.0, 10.0, 181.0, 30.0, 70.0, 144.0, 23.0, 17.0, 3666.0, 65.0, 36.0, 44.0, 3.0, 7.0, 13.0, 113.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.021712,3240721,1676381763,21666416,,10.0, 37.0, 23.0, 3.0, 7.0, 8.0, 19.0, 32.0, 102.0, 29.0, 9.0, 5.0, 2.0, 116.0, 7.0, 19.0, 13.0, 9.0, 24.0, 20.0, 2.0, 11.0, 4.0, 8.0, 2.0, 0.0, 13.0, 8.0, 2.0, 67.0, 72.0, 275.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 81.0, 682.0, 9.0, 138.0, 23.0, 10.0, 180.0, 31.0, 70.0, 144.0, 22.0, 16.0, 3666.0, 63.0, 36.0, 44.0, 3.0, 7.0, 13.0, 113.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.022702,3240722,1676381763,22658986,,10.0, 37.0, 23.0, 3.0, 7.0, 9.0, 19.0, 32.0, 103.0, 29.0, 9.0, 5.0, 1.0, 112.0, 7.0, 19.0, 12.0, 9.0, 24.0, 18.0, 2.0, 12.0, 4.0, 9.0, 2.0, 0.0, 13.0, 7.0, 2.0, 68.0, 68.0, 276.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 80.0, 681.0, 10.0, 137.0, 24.0, 10.0, 182.0, 30.0, 70.0, 144.0, 21.0, 17.0, 3666.0, 64.0, 36.0, 43.0, 3.0, 7.0, 13.0, 113.0, 36.0, 13.0, 25.0, 16.0, 5.0
2023/02/15/00:36:03.023755,3240723,1676381763,23704235,,10.0, 40.0, 24.0, 3.0, 6.0, 8.0, 19.0, 33.0, 102.0, 29.0, 10.0, 5.0, 2.0, 112.0, 7.0, 19.0, 12.0, 9.0, 24.0, 19.0, 2.0, 12.0, 4.0, 8.0, 2.0, 0.0, 13.0, 8.0, 2.0, 68.0, 69.0, 276.0, 2.0, 14.0, 0.0, 3.0, 1.0, 4079.0, 65.0, 80.0, 680.0, 9.0, 137.0, 24.0, 10.0, 181.0, 30.0, 72.0, 144.0, 21.0, 16.0, 3666.0, 65.0, 36.0, 44.0, 3.0, 7.0, 13.0, 113.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.024707,3240724,1676381763,24664807,,10.0, 38.0, 23.0, 3.0, 6.0, 9.0, 20.0, 32.0, 103.0, 30.0, 10.0, 5.0, 2.0, 114.0, 7.0, 19.0, 13.0, 9.0, 23.0, 19.0, 2.0, 12.0, 3.0, 8.0, 2.0, 2.0, 12.0, 7.0, 2.0, 68.0, 68.0, 275.0, 1.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 80.0, 680.0, 10.0, 138.0, 26.0, 10.0, 180.0, 30.0, 71.0, 143.0, 22.0, 17.0, 3666.0, 65.0, 36.0, 44.0, 3.0, 8.0, 12.0, 114.0, 38.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.025713,3240725,1676381763,25670893,,10.0, 38.0, 23.0, 3.0, 7.0, 8.0, 19.0, 32.0, 104.0, 29.0, 10.0, 5.0, 2.0, 114.0, 7.0, 19.0, 13.0, 8.0, 24.0, 17.0, 2.0, 12.0, 4.0, 8.0, 2.0, 2.0, 12.0, 8.0, 2.0, 68.0, 68.0, 275.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 79.0, 680.0, 9.0, 138.0, 24.0, 10.0, 181.0, 30.0, 71.0, 143.0, 22.0, 17.0, 3667.0, 64.0, 36.0, 44.0, 3.0, 6.0, 13.0, 113.0, 36.0, 15.0, 25.0, 16.0, 5.0
2023/02/15/00:36:03.026707,3240726,1676381763,26662102,,10.0, 37.0, 23.0, 3.0, 6.0, 8.0, 19.0, 32.0, 104.0, 28.0, 9.0, 5.0, 1.0, 114.0, 7.0, 19.0, 13.0, 9.0, 22.0, 19.0, 2.0, 13.0, 4.0, 8.0, 2.0, 0.0, 13.0, 7.0, 2.0, 69.0, 68.0, 276.0, 2.0, 14.0, 2.0, 3.0, 1.0, 4079.0, 65.0, 79.0, 680.0, 10.0, 138.0, 25.0, 10.0, 181.0, 30.0, 71.0, 142.0, 21.0, 18.0, 3666.0, 65.0, 36.0, 44.0, 3.0, 7.0, 14.0, 112.0, 36.0, 15.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.027759,3240727,1676381763,27712481,,11.0, 38.0, 22.0, 3.0, 6.0, 8.0, 19.0, 33.0, 103.0, 28.0, 9.0, 5.0, 2.0, 114.0, 7.0, 19.0, 13.0, 9.0, 23.0, 19.0, 2.0, 12.0, 3.0, 10.0, 2.0, 0.0, 12.0, 8.0, 2.0, 68.0, 69.0, 277.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 79.0, 680.0, 9.0, 138.0, 24.0, 10.0, 181.0, 30.0, 71.0, 142.0, 21.0, 16.0, 3667.0, 65.0, 36.0, 44.0, 3.0, 7.0, 13.0, 110.0, 36.0, 14.0, 25.0, 17.0, 6.0
2023/02/15/00:36:03.028700,3240728,1676381763,28658088,,11.0, 38.0, 23.0, 3.0, 6.0, 8.0, 18.0, 33.0, 103.0, 29.0, 9.0, 5.0, 2.0, 114.0, 8.0, 19.0, 13.0, 8.0, 22.0, 19.0, 2.0, 13.0, 4.0, 9.0, 2.0, 2.0, 12.0, 8.0, 2.0, 68.0, 66.0, 275.0, 2.0, 14.0, 0.0, 3.0, 1.0, 4079.0, 65.0, 77.0, 676.0, 10.0, 138.0, 24.0, 10.0, 182.0, 30.0, 71.0, 140.0, 21.0, 17.0, 3667.0, 64.0, 36.0, 45.0, 3.0, 7.0, 13.0, 111.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.029747,3240729,1676381763,29666755,,10.0, 38.0, 22.0, 3.0, 6.0, 8.0, 19.0, 33.0, 102.0, 28.0, 9.0, 5.0, 1.0, 114.0, 7.0, 19.0, 12.0, 9.0, 22.0, 19.0, 2.0, 12.0, 4.0, 12.0, 2.0, 0.0, 13.0, 7.0, 2.0, 68.0, 68.0, 277.0, 2.0, 14.0, 1.0, 4.0, 1.0, 4079.0, 65.0, 77.0, 676.0, 10.0, 138.0, 25.0, 10.0, 180.0, 30.0, 73.0, 136.0, 21.0, 17.0, 3668.0, 64.0, 35.0, 44.0, 3.0, 7.0, 13.0, 111.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.030701,3240730,1676381763,30659352,,11.0, 38.0, 23.0, 3.0, 5.0, 8.0, 19.0, 32.0, 101.0, 29.0, 10.0, 6.0, 1.0, 114.0, 8.0, 19.0, 12.0, 8.0, 21.0, 19.0, 2.0, 14.0, 4.0, 10.0, 2.0, 0.0, 12.0, 8.0, 2.0, 68.0, 67.0, 277.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 77.0, 673.0, 10.0, 138.0, 25.0, 11.0, 182.0, 30.0, 72.0, 135.0, 21.0, 17.0, 3667.0, 63.0, 36.0, 44.0, 3.0, 7.0, 13.0, 110.0, 36.0, 14.0, 25.0, 17.0, 6.0
2023/02/15/00:36:03.031736,3240731,1676381763,31668993,,10.0, 37.0, 22.0, 3.0, 7.0, 7.0, 19.0, 33.0, 100.0, 29.0, 10.0, 6.0, 2.0, 114.0, 8.0, 19.0, 12.0, 8.0, 20.0, 19.0, 2.0, 13.0, 4.0, 12.0, 2.0, 0.0, 10.0, 9.0, 2.0, 68.0, 66.0, 278.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 77.0, 673.0, 10.0, 138.0, 26.0, 10.0, 182.0, 30.0, 71.0, 132.0, 21.0, 17.0, 3668.0, 63.0, 36.0, 45.0, 3.0, 7.0, 12.0, 109.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.032740,3240732,1676381763,32663140,,10.0, 38.0, 22.0, 3.0, 6.0, 8.0, 20.0, 33.0, 101.0, 29.0, 10.0, 5.0, 1.0, 116.0, 7.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 12.0, 4.0, 12.0, 2.0, 0.0, 12.0, 8.0, 2.0, 68.0, 67.0, 277.0, 2.0, 14.0, 1.0, 4.0, 1.0, 4079.0, 65.0, 77.0, 670.0, 10.0, 138.0, 25.0, 11.0, 181.0, 29.0, 72.0, 131.0, 21.0, 18.0, 3668.0, 63.0, 36.0, 44.0, 4.0, 7.0, 13.0, 108.0, 36.0, 14.0, 25.0, 17.0, 6.0
2023/02/15/00:36:03.033729,3240733,1676381763,33664595,,11.0, 38.0, 21.0, 3.0, 6.0, 8.0, 18.0, 33.0, 100.0, 28.0, 10.0, 5.0, 2.0, 116.0, 8.0, 19.0, 13.0, 8.0, 21.0, 18.0, 2.0, 13.0, 4.0, 13.0, 2.0, 1.0, 12.0, 8.0, 2.0, 68.0, 66.0, 277.0, 2.0, 14.0, 2.0, 3.0, 1.0, 4079.0, 65.0, 76.0, 668.0, 10.0, 138.0, 24.0, 13.0, 181.0, 30.0, 73.0, 130.0, 21.0, 17.0, 3668.0, 63.0, 36.0, 44.0, 3.0, 7.0, 13.0, 109.0, 36.0, 14.0, 25.0, 17.0, 6.0
2023/02/15/00:36:03.034722,3240734,1676381763,34671596,,10.0, 38.0, 22.0, 3.0, 6.0, 8.0, 20.0, 35.0, 100.0, 28.0, 9.0, 5.0, 2.0, 116.0, 8.0, 19.0, 13.0, 8.0, 21.0, 17.0, 2.0, 13.0, 4.0, 13.0, 2.0, 1.0, 12.0, 10.0, 2.0, 68.0, 66.0, 278.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 75.0, 666.0, 10.0, 137.0, 24.0, 10.0, 181.0, 30.0, 71.0, 128.0, 20.0, 17.0, 3668.0, 63.0, 36.0, 44.0, 3.0, 6.0, 12.0, 106.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.035755,3240735,1676381763,35666336,,12.0, 37.0, 22.0, 3.0, 6.0, 8.0, 19.0, 33.0, 100.0, 28.0, 10.0, 6.0, 1.0, 116.0, 8.0, 19.0, 12.0, 8.0, 20.0, 17.0, 2.0, 14.0, 4.0, 10.0, 2.0, 0.0, 12.0, 8.0, 2.0, 67.0, 66.0, 277.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 76.0, 664.0, 10.0, 138.0, 24.0, 10.0, 181.0, 29.0, 72.0, 128.0, 21.0, 18.0, 3668.0, 63.0, 36.0, 43.0, 3.0, 6.0, 12.0, 106.0, 36.0, 14.0, 26.0, 16.0, 6.0
2023/02/15/00:36:03.036715,3240736,1676381763,36668670,,12.0, 38.0, 23.0, 3.0, 6.0, 9.0, 19.0, 35.0, 100.0, 28.0, 10.0, 5.0, 1.0, 114.0, 8.0, 19.0, 13.0, 9.0, 22.0, 17.0, 2.0, 14.0, 4.0, 10.0, 2.0, 1.0, 12.0, 8.0, 2.0, 68.0, 65.0, 277.0, 2.0, 13.0, 1.0, 3.0, 2.0, 4079.0, 64.0, 74.0, 662.0, 10.0, 138.0, 22.0, 10.0, 181.0, 29.0, 71.0, 125.0, 21.0, 17.0, 3668.0, 63.0, 36.0, 44.0, 3.0, 7.0, 12.0, 107.0, 36.0, 12.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.037701,3240737,1676381763,37659121,,11.0, 38.0, 23.0, 3.0, 7.0, 8.0, 20.0, 35.0, 100.0, 28.0, 10.0, 5.0, 1.0, 115.0, 7.0, 19.0, 13.0, 8.0, 21.0, 17.0, 2.0, 11.0, 4.0, 11.0, 2.0, 1.0, 12.0, 8.0, 2.0, 68.0, 64.0, 277.0, 2.0, 14.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 73.0, 661.0, 10.0, 138.0, 23.0, 10.0, 181.0, 28.0, 72.0, 126.0, 21.0, 17.0, 3668.0, 63.0, 36.0, 45.0, 3.0, 8.0, 12.0, 105.0, 36.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.038707,3240738,1676381763,38660097,,12.0, 38.0, 23.0, 4.0, 6.0, 8.0, 19.0, 34.0, 100.0, 26.0, 11.0, 5.0, 1.0, 115.0, 8.0, 19.0, 12.0, 8.0, 21.0, 19.0, 2.0, 14.0, 4.0, 11.0, 2.0, 0.0, 12.0, 8.0, 2.0, 67.0, 64.0, 278.0, 2.0, 14.0, 0.0, 3.0, 1.0, 4079.0, 65.0, 71.0, 660.0, 9.0, 138.0, 22.0, 10.0, 181.0, 29.0, 72.0, 124.0, 21.0, 17.0, 3668.0, 63.0, 36.0, 45.0, 3.0, 7.0, 13.0, 107.0, 37.0, 14.0, 25.0, 16.0, 6.0
2023/02/15/00:36:03.039715,3240739,1676381763,39668276,,11.0, 37.0, 23.0, 3.0, 6.0, 9.0, 18.0, 34.0, 100.0, 28.0, 10.0, 4.0, 1.0, 114.0, 8.0, 19.0, 13.0, 8.0, 21.0, 17.0, 2.0, 14.0, 4.0, 12.0, 2.0, 1.0, 12.0, 8.0, 2.0, 68.0, 62.0, 278.0, 2.0, 13.0, 1.0, 0.0, 1.0, 4079.0, 65.0, 72.0, 657.0, 9.0, 138.0, 24.0, 11.0, 181.0, 29.0, 70.0, 127.0, 21.0, 17.0, 3669.0, 63.0, 36.0, 44.0, 3.0, 7.0, 14.0, 103.0, 36.0, 14.0, 23.0, 16.0, 6.0
2023/02/15/00:36:03.040698,3240740,1676381763,40658631,,11.0, 38.0, 23.0, 3.0, 6.0, 9.0, 19.0, 33.0, 100.0, 29.0, 10.0, 6.0, 1.0, 116.0, 8.0, 19.0, 11.0, 8.0, 21.0, 19.0, 2.0, 14.0, 4.0, 12.0, 2.0, 1.0, 11.0, 8.0, 2.0, 68.0, 62.0, 278.0, 2.0, 13.0, 2.0, 3.0, 1.0, 4079.0, 65.0, 72.0, 652.0, 10.0, 138.0, 24.0, 11.0, 182.0, 31.0, 71.0, 123.0, 21.0, 17.0, 3668.0, 62.0, 36.0, 43.0, 3.0, 7.0, 12.0, 103.0, 36.0, 14.0, 23.0, 16.0, 6.0
2023/02/15/00:36:03.041726,3240741,1676381763,41666719,,11.0, 37.0, 23.0, 3.0, 6.0, 8.0, 19.0, 35.0, 101.0, 28.0, 10.0, 5.0, 1.0, 116.0, 8.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 14.0, 4.0, 12.0, 2.0, 1.0, 11.0, 8.0, 2.0, 68.0, 64.0, 278.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 73.0, 652.0, 10.0, 138.0, 24.0, 10.0, 181.0, 31.0, 71.0, 122.0, 22.0, 18.0, 3669.0, 62.0, 37.0, 45.0, 3.0, 6.0, 13.0, 101.0, 36.0, 14.0, 23.0, 17.0, 6.0
2023/02/15/00:36:03.042708,3240742,1676381763,42660836,,12.0, 38.0, 23.0, 3.0, 6.0, 8.0, 19.0, 35.0, 101.0, 29.0, 11.0, 5.0, 1.0, 115.0, 8.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 13.0, 4.0, 12.0, 2.0, 0.0, 12.0, 8.0, 2.0, 68.0, 64.0, 277.0, 2.0, 13.0, 1.0, 3.0, 0.0, 4079.0, 66.0, 72.0, 649.0, 10.0, 138.0, 22.0, 10.0, 182.0, 31.0, 72.0, 122.0, 22.0, 17.0, 3668.0, 63.0, 36.0, 45.0, 3.0, 9.0, 12.0, 103.0, 37.0, 13.0, 23.0, 15.0, 6.0
2023/02/15/00:36:03.043767,3240743,1676381763,43684866,,11.0, 40.0, 23.0, 3.0, 6.0, 9.0, 18.0, 34.0, 101.0, 28.0, 11.0, 5.0, 2.0, 116.0, 8.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 13.0, 4.0, 11.0, 2.0, 0.0, 12.0, 8.0, 2.0, 67.0, 63.0, 278.0, 2.0, 12.0, 0.0, 3.0, 1.0, 4078.0, 66.0, 73.0, 648.0, 10.0, 138.0, 23.0, 10.0, 181.0, 33.0, 72.0, 119.0, 21.0, 18.0, 3669.0, 63.0, 36.0, 45.0, 3.0, 7.0, 12.0, 101.0, 36.0, 14.0, 21.0, 16.0, 6.0
2023/02/15/00:36:03.044722,3240744,1676381763,44667296,,11.0, 38.0, 23.0, 4.0, 6.0, 8.0, 18.0, 34.0, 101.0, 28.0, 12.0, 5.0, 0.0, 114.0, 5.0, 19.0, 13.0, 8.0, 21.0, 19.0, 2.0, 14.0, 4.0, 12.0, 2.0, 0.0, 12.0, 8.0, 2.0, 68.0, 66.0, 276.0, 2.0, 14.0, 2.0, 3.0, 1.0, 4079.0, 65.0, 72.0, 646.0, 10.0, 138.0, 24.0, 10.0, 182.0, 30.0, 72.0, 120.0, 21.0, 18.0, 3669.0, 62.0, 36.0, 44.0, 5.0, 6.0, 12.0, 98.0, 36.0, 14.0, 21.0, 16.0, 6.0
2023/02/15/00:36:03.045732,3240745,1676381763,45671118,,10.0, 38.0, 23.0, 3.0, 7.0, 8.0, 18.0, 33.0, 102.0, 29.0, 12.0, 5.0, 1.0, 115.0, 8.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 14.0, 4.0, 12.0, 2.0, 0.0, 12.0, 8.0, 2.0, 68.0, 66.0, 277.0, 2.0, 14.0, 0.0, 3.0, 2.0, 4079.0, 65.0, 70.0, 645.0, 9.0, 138.0, 24.0, 11.0, 181.0, 30.0, 72.0, 119.0, 21.0, 21.0, 3669.0, 63.0, 36.0, 44.0, 3.0, 6.0, 12.0, 98.0, 36.0, 13.0, 22.0, 16.0, 6.0
2023/02/15/00:36:03.046714,3240746,1676381763,46661987,,11.0, 38.0, 23.0, 3.0, 6.0, 8.0, 18.0, 34.0, 102.0, 28.0, 11.0, 5.0, 2.0, 114.0, 8.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 13.0, 4.0, 12.0, 2.0, 2.0, 13.0, 7.0, 2.0, 68.0, 65.0, 276.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4080.0, 65.0, 70.0, 643.0, 10.0, 139.0, 24.0, 11.0, 180.0, 30.0, 72.0, 118.0, 21.0, 18.0, 3669.0, 62.0, 36.0, 45.0, 3.0, 6.0, 13.0, 95.0, 36.0, 13.0, 21.0, 16.0, 6.0
2023/02/15/00:36:03.047715,3240747,1676381763,47669764,,11.0, 38.0, 23.0, 3.0, 7.0, 8.0, 18.0, 34.0, 102.0, 28.0, 12.0, 5.0, 1.0, 115.0, 8.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 13.0, 4.0, 12.0, 2.0, 1.0, 12.0, 8.0, 2.0, 66.0, 67.0, 277.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 70.0, 640.0, 8.0, 139.0, 24.0, 10.0, 180.0, 31.0, 73.0, 117.0, 22.0, 16.0, 3669.0, 62.0, 36.0, 45.0, 3.0, 6.0, 13.0, 95.0, 36.0, 13.0, 20.0, 15.0, 6.0
2023/02/15/00:36:03.048710,3240748,1676381763,48660921,,11.0, 38.0, 23.0, 3.0, 7.0, 8.0, 18.0, 34.0, 102.0, 29.0, 11.0, 5.0, 2.0, 114.0, 8.0, 19.0, 13.0, 6.0, 20.0, 19.0, 2.0, 14.0, 4.0, 13.0, 2.0, 0.0, 12.0, 8.0, 2.0, 66.0, 66.0, 276.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 68.0, 638.0, 10.0, 139.0, 23.0, 10.0, 180.0, 31.0, 72.0, 116.0, 21.0, 16.0, 3669.0, 62.0, 36.0, 46.0, 4.0, 6.0, 13.0, 94.0, 37.0, 13.0, 18.0, 16.0, 6.0
2023/02/15/00:36:03.049739,3240749,1676381763,49682134,,11.0, 37.0, 23.0, 4.0, 7.0, 8.0, 18.0, 34.0, 102.0, 28.0, 10.0, 5.0, 1.0, 113.0, 9.0, 19.0, 14.0, 8.0, 20.0, 19.0, 2.0, 14.0, 4.0, 13.0, 2.0, 0.0, 12.0, 8.0, 2.0, 68.0, 64.0, 276.0, 2.0, 12.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 67.0, 638.0, 10.0, 140.0, 24.0, 10.0, 178.0, 31.0, 73.0, 115.0, 21.0, 16.0, 3669.0, 62.0, 36.0, 45.0, 3.0, 7.0, 13.0, 94.0, 38.0, 13.0, 21.0, 16.0, 6.0
2023/02/15/00:36:03.050703,3240750,1676381763,50662886,,12.0, 38.0, 23.0, 3.0, 7.0, 8.0, 17.0, 33.0, 102.0, 28.0, 11.0, 5.0, 1.0, 112.0, 8.0, 19.0, 13.0, 8.0, 19.0, 19.0, 2.0, 15.0, 4.0, 12.0, 2.0, 0.0, 13.0, 8.0, 2.0, 66.0, 66.0, 275.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4080.0, 65.0, 67.0, 635.0, 10.0, 139.0, 24.0, 10.0, 178.0, 31.0, 73.0, 115.0, 21.0, 17.0, 3669.0, 62.0, 36.0, 46.0, 3.0, 7.0, 12.0, 93.0, 36.0, 14.0, 21.0, 16.0, 6.0
2023/02/15/00:36:03.051711,3240751,1676381763,51671460,,11.0, 37.0, 23.0, 3.0, 7.0, 8.0, 17.0, 33.0, 102.0, 29.0, 11.0, 5.0, 1.0, 113.0, 8.0, 19.0, 13.0, 8.0, 20.0, 19.0, 2.0, 16.0, 4.0, 12.0, 2.0, 1.0, 12.0, 8.0, 2.0, 65.0, 66.0, 275.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 67.0, 633.0, 10.0, 137.0, 23.0, 10.0, 179.0, 32.0, 73.0, 114.0, 21.0, 16.0, 3669.0, 62.0, 36.0, 45.0, 3.0, 8.0, 13.0, 93.0, 38.0, 14.0, 21.0, 16.0, 6.0
2023/02/15/00:36:03.052696,3240752,1676381763,52661394,,11.0, 37.0, 23.0, 3.0, 8.0, 9.0, 17.0, 33.0, 101.0, 29.0, 11.0, 5.0, 0.0, 112.0, 8.0, 19.0, 13.0, 8.0, 18.0, 19.0, 2.0, 16.0, 4.0, 12.0, 2.0, 0.0, 13.0, 7.0, 2.0, 66.0, 66.0, 275.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 68.0, 632.0, 10.0, 138.0, 24.0, 10.0, 180.0, 32.0, 72.0, 115.0, 21.0, 17.0, 3669.0, 62.0, 36.0, 45.0, 3.0, 7.0, 11.0, 91.0, 36.0, 14.0, 21.0, 16.0, 6.0
2023/02/15/00:36:03.053717,3240753,1676381763,53674145,,10.0, 38.0, 24.0, 3.0, 7.0, 9.0, 17.0, 33.0, 101.0, 29.0, 12.0, 5.0, 1.0, 113.0, 8.0, 19.0, 14.0, 7.0, 18.0, 19.0, 2.0, 14.0, 4.0, 13.0, 2.0, 0.0, 12.0, 8.0, 2.0, 66.0, 66.0, 275.0, 2.0, 13.0, 1.0, 3.0, 1.0, 4079.0, 65.0, 68.0, 633.0, 10.0, 138.0, 22.0, 10.0, 180.0, 32.0, 73.0, 114.0, 23.0, 17.0, 3669.0, 62.0, 36.0, 45.0, 3.0, 7.0, 11.0, 91.0, 37.0, 13.0, 21.0, 16.0, 6.0
